Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2017-118976,2017-04-28,2017-05-03,Standard Class,5,6,Shipped Early,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,498.0,9,0.0,129.0,745.0,731,55.33,25.9,Target Not Achieved,247.0,Over Forecast
CA-2017-118976,2017-04-28,2017-05-03,Standard Class,5,6,Shipped Early,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.0,2,0.0,1.0,8.0,731,2.5,20.0,Target Not Achieved,3.0,Over Forecast
CA-2017-118976,2017-04-28,2017-05-03,Standard Class,5,6,Shipped Early,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.0,1,0.0,2.0,5.0,731,3.0,66.67,Target Not Achieved,2.0,Over Forecast
CA-2017-140228,2017-04-28,2017-05-03,Standard Class,5,6,Shipped Early,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055.0,East,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,7.0,3,20.0,3.0,10.0,731,2.33,42.86,Target Not Achieved,3.0,Over Forecast
CA-2017-107811,2017-04-29,2017-05-03,Standard Class,4,6,Shipped Early,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,100.0,5,20.0,-1.0,150.0,105,20.0,-1.0,Target Not Achieved,50.0,Over Forecast
CA-2017-118304,2017-04-29,2017-05-04,Standard Class,5,6,Shipped Early,KH-16360,Katherine Hughes,Consumer,United States,Dover,Delaware,19901.0,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,20.0,2,0.0,5.0,30.0,20,10.0,25.0,Target Achieved,10.0,Over Forecast
CA-2017-134061,2017-04-29,2017-05-04,Standard Class,5,6,Shipped Early,LL-16840,Lauren Leatherbury,Consumer,United States,Rochester,New York,14609.0,East,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.0,2,0.0,6.0,26.0,63,8.5,35.29,Target Not Achieved,9.0,Over Forecast
CA-2017-142727,2017-04-29,2017-05-01,Second Class,2,3,Shipped Early,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601.0,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,18.0,3,0.0,9.0,27.0,16,6.0,50.0,Target Achieved,9.0,Over Forecast
CA-2017-107811,2017-04-29,2017-05-03,Standard Class,4,6,Shipped Early,LA-16780,Laura Armstrong,Corporate,United States,Memphis,Tennessee,38109.0,South,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,562.0,2,20.0,70.0,841.0,578,281.0,12.46,Target Not Achieved,279.0,Over Forecast
CA-2017-142727,2017-04-29,2017-05-01,Second Class,2,3,Shipped Early,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601.0,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",52.0,2,0.0,13.0,78.0,63,26.0,25.0,Target Not Achieved,26.0,Over Forecast
CA-2017-156006,2017-04-30,2017-05-02,Second Class,2,3,Shipped Early,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212.0,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,48.0,3,0.0,16.0,72.0,51,16.0,33.33,Target Not Achieved,24.0,Over Forecast
CA-2017-160094,2017-04-30,2017-05-02,First Class,2,1,Shipped Late,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,175.0,5,0.0,45.0,262.0,1031,35.0,25.71,Target Not Achieved,87.0,Over Forecast
CA-2017-160094,2017-04-30,2017-05-02,First Class,2,1,Shipped Late,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,5,0.0,215.0,1237.0,1031,165.2,26.03,Target Not Achieved,411.0,Over Forecast
CA-2017-115056,2017-05-02,2017-05-02,Same Day,0,0,Shipped On Time,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.0,3,20.0,2.0,39.0,25,8.67,7.69,Target Achieved,13.0,Over Forecast
CA-2017-124618,2017-05-02,2017-05-04,Second Class,2,3,Shipped Early,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,480.0,2,20.0,90.0,719.0,422,240.0,18.75,Target Achieved,239.0,Over Forecast
CA-2017-130274,2017-05-03,2017-05-05,First Class,2,1,Shipped Late,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915.0,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,22.0,7,0.0,10.0,32.0,24,3.14,45.45,Target Not Achieved,10.0,Over Forecast
CA-2017-135755,2017-05-03,2017-05-10,Standard Class,7,6,Shipped Late,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",11.0,3,20.0,4.0,16.0,47,3.67,36.36,Target Not Achieved,5.0,Over Forecast
CA-2017-135755,2017-05-03,2017-05-10,Standard Class,7,6,Shipped Late,NC-18415,Nathan Cano,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.0,3,20.0,15.0,60.0,47,13.33,37.5,Target Not Achieved,20.0,Over Forecast
CA-2017-155271,2017-05-04,2017-05-04,Same Day,0,0,Shipped On Time,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457.0,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.0,2,0.0,10.0,41.0,25,13.5,37.04,Target Achieved,14.0,Over Forecast
CA-2017-111899,2017-05-04,2017-05-05,First Class,1,1,Shipped On Time,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,38.0,2,20.0,3.0,57.0,90,19.0,7.89,Target Not Achieved,19.0,Over Forecast
CA-2017-111899,2017-05-04,2017-05-05,First Class,1,1,Shipped On Time,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.0,6,20.0,2.0,8.0,90,0.83,40.0,Target Not Achieved,3.0,Over Forecast
US-2017-148194,2017-05-04,2017-05-07,First Class,3,1,Shipped Late,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105.0,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,58.0,4,0.0,19.0,86.0,62,14.5,32.76,Target Not Achieved,28.0,Over Forecast
US-2017-148194,2017-05-04,2017-05-07,First Class,3,1,Shipped Late,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.0,7,0.0,4.0,18.0,10,1.71,33.33,Target Achieved,6.0,Over Forecast
CA-2017-117709,2017-05-04,2017-05-08,Standard Class,4,6,Shipped Early,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,47.0,4,0.0,21.0,70.0,90,11.75,44.68,Target Not Achieved,23.0,Over Forecast
CA-2017-111934,2017-05-05,2017-05-07,First Class,2,1,Shipped Late,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,12.0,2,0.0,5.0,18.0,81,6.0,41.67,Target Not Achieved,6.0,Over Forecast
CA-2017-111934,2017-05-05,2017-05-07,First Class,2,1,Shipped Late,GD-14590,Giulietta Dortch,Corporate,United States,Arlington,Virginia,22204.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.0,1,0.0,17.0,53.0,81,35.0,48.57,Target Not Achieved,18.0,Over Forecast
CA-2017-160738,2017-05-05,2017-05-10,Standard Class,5,6,Shipped Early,KH-16330,Katharine Harms,Corporate,United States,Freeport,Illinois,61032.0,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.0,2,20.0,4.0,68.0,81,22.5,8.89,Target Not Achieved,23.0,Over Forecast
CA-2017-110219,2017-05-05,2017-05-08,First Class,3,1,Shipped Late,EB-13870,Emily Burns,Consumer,United States,San Antonio,Texas,78207.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",128.0,3,30.0,-9.0,191.0,124,42.67,-7.03,Target Achieved,63.0,Over Forecast
CA-2017-166457,2017-05-05,2017-05-09,Second Class,4,3,Shipped Late,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,25.0,2,0.0,12.0,37.0,38,12.5,48.0,Target Not Achieved,12.0,Over Forecast
CA-2017-166457,2017-05-05,2017-05-09,Second Class,4,3,Shipped Late,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.0,2,0.0,2.0,10.0,38,3.5,28.57,Target Not Achieved,3.0,Over Forecast
CA-2017-166457,2017-05-05,2017-05-09,Second Class,4,3,Shipped Late,PF-19120,Peter Fuller,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.0,3,0.0,4.0,14.0,38,3.0,44.44,Target Not Achieved,5.0,Over Forecast
US-2017-154879,2017-05-06,2017-05-11,Standard Class,5,6,Shipped Early,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.0,2,0.0,3.0,9.0,267,3.0,50.0,Target Not Achieved,3.0,Over Forecast
CA-2017-121664,2017-05-06,2017-05-10,Standard Class,4,6,Shipped Early,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049.0,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,141.0,8,20.0,53.0,211.0,267,17.62,37.59,Target Not Achieved,70.0,Over Forecast
US-2017-154879,2017-05-06,2017-05-11,Standard Class,5,6,Shipped Early,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004.0,West,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,108.0,6,0.0,30.0,162.0,267,18.0,27.78,Target Not Achieved,54.0,Over Forecast
CA-2017-166086,2017-05-07,2017-05-12,Standard Class,5,6,Shipped Early,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.0,2,30.0,-39.0,291.0,960,97.0,-20.1,Target Not Achieved,97.0,Over Forecast
CA-2017-166086,2017-05-07,2017-05-12,Standard Class,5,6,Shipped Early,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,9.0,3,0.0,3.0,13.0,23,3.0,33.33,Target Not Achieved,4.0,Over Forecast
CA-2017-166086,2017-05-07,2017-05-12,Standard Class,5,6,Shipped Early,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.0,3,0.0,8.0,24.0,23,5.33,50.0,Target Not Achieved,8.0,Over Forecast
CA-2017-166086,2017-05-07,2017-05-12,Standard Class,5,6,Shipped Early,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.0,4,0.0,244.0,1306.0,960,218.0,27.98,Target Not Achieved,434.0,Over Forecast
CA-2017-116666,2017-05-08,2017-05-10,First Class,2,1,Shipped Late,KT-16480,Kean Thornton,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1800.0,5,40.0,240.0,2696.0,1620,360.0,13.33,Target Achieved,896.0,Over Forecast
CA-2017-158771,2017-05-09,2017-05-09,Same Day,0,0,Shipped On Time,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.0,3,0.0,15.0,125.0,148,27.67,18.07,Target Not Achieved,42.0,Over Forecast
CA-2017-158771,2017-05-09,2017-05-09,Same Day,0,0,Shipped On Time,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,21.0,5,0.0,9.0,31.0,148,4.2,42.86,Target Not Achieved,10.0,Over Forecast
CA-2017-158771,2017-05-09,2017-05-09,Same Day,0,0,Shipped On Time,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.0,3,0.0,5.0,14.0,148,3.0,55.56,Target Not Achieved,5.0,Over Forecast
US-2017-102071,2017-05-09,2017-05-15,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,68.0,4,0.0,4.0,102.0,229,17.0,5.88,Target Not Achieved,34.0,Over Forecast
CA-2017-158771,2017-05-09,2017-05-09,Same Day,0,0,Shipped On Time,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.0,7,0.0,22.0,68.0,148,6.43,48.89,Target Not Achieved,23.0,Over Forecast
US-2017-102071,2017-05-09,2017-05-15,Standard Class,6,6,Shipped On Time,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,168.0,3,0.0,40.0,252.0,229,56.0,23.81,Target Not Achieved,84.0,Over Forecast
CA-2017-159709,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031.0,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44.0,5,20.0,4.0,65.0,1417,8.8,9.09,Target Not Achieved,21.0,Over Forecast
CA-2017-159709,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.0,3,0.0,77.0,237.0,222,52.67,48.73,Target Not Achieved,79.0,Over Forecast
CA-2017-103310,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,41.0,6,0.0,11.0,61.0,222,6.83,26.83,Target Not Achieved,20.0,Over Forecast
CA-2017-114181,2017-05-10,2017-05-14,Second Class,4,3,Shipped Late,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,22.0,5,20.0,5.0,33.0,222,4.4,22.73,Target Not Achieved,11.0,Over Forecast
CA-2017-103310,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,257.0,1,20.0,32.0,385.0,522,257.0,12.45,Target Not Achieved,128.0,Over Forecast
CA-2017-103310,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.0,5,20.0,125.0,2145.0,1417,286.4,8.73,Target Achieved,713.0,Over Forecast
CA-2017-103310,2017-05-10,2017-05-15,Standard Class,5,6,Shipped Early,GM-14680,Greg Matthias,Consumer,United States,San Jose,California,95123.0,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,40.0,2,0.0,19.0,60.0,222,20.0,47.5,Target Not Achieved,20.0,Over Forecast
CA-2017-114181,2017-05-10,2017-05-14,Second Class,4,3,Shipped Late,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,350.0,7,50.0,-217.0,524.0,522,50.0,-62.0,Target Not Achieved,174.0,Over Forecast
CA-2017-152100,2017-05-11,2017-05-16,Standard Class,5,6,Shipped Early,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1213.0,8,30.0,-69.0,1817.0,1031,151.62,-5.69,Target Achieved,604.0,Over Forecast
CA-2017-139017,2017-05-11,2017-05-17,Standard Class,6,6,Shipped On Time,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,47.0,2,20.0,8.0,70.0,195,23.5,17.02,Target Not Achieved,23.0,Over Forecast
CA-2017-127523,2017-05-11,2017-05-18,Standard Class,7,6,Shipped Late,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,13601.0,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,36.0,3,0.0,10.0,54.0,33,12.0,27.78,Target Achieved,18.0,Over Forecast
CA-2017-119172,2017-05-11,2017-05-15,Standard Class,4,6,Shipped Early,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,105.0,9,80.0,-173.0,157.0,124,11.67,-164.76,Target Not Achieved,52.0,Over Forecast
CA-2017-103849,2017-05-11,2017-05-16,Standard Class,5,6,Shipped Early,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,101.0,1,20.0,6.0,151.0,195,101.0,5.94,Target Not Achieved,50.0,Over Forecast
CA-2017-103849,2017-05-11,2017-05-16,Standard Class,5,6,Shipped Early,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.0,4,60.0,-84.0,99.0,61,16.5,-127.27,Target Achieved,33.0,Over Forecast
CA-2017-119172,2017-05-11,2017-05-15,Standard Class,4,6,Shipped Early,HD-14785,Harold Dahlen,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.0,3,20.0,6.0,26.0,124,5.67,35.29,Target Not Achieved,9.0,Over Forecast
CA-2017-103849,2017-05-11,2017-05-16,Standard Class,5,6,Shipped Early,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.0,2,20.0,7.0,87.0,195,29.0,12.07,Target Not Achieved,29.0,Over Forecast
CA-2017-155887,2017-05-12,2017-05-17,Standard Class,5,6,Shipped Early,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038.0,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.0,3,30.0,-130.0,1048.0,639,233.33,-18.57,Target Achieved,348.0,Over Forecast
CA-2017-127159,2017-05-12,2017-05-15,First Class,3,1,Shipped Late,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",35.0,7,0.0,11.0,52.0,639,5.0,31.43,Target Not Achieved,17.0,Over Forecast
CA-2017-113768,2017-05-13,2017-05-19,Standard Class,6,6,Shipped On Time,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2,0.0,4.0,12.0,8,4.0,50.0,Target Achieved,4.0,Over Forecast
CA-2017-140165,2017-05-13,2017-05-15,First Class,2,1,Shipped Late,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.0,2,20.0,2.0,11.0,418,3.5,28.57,Target Not Achieved,4.0,Over Forecast
CA-2017-167164,2017-05-13,2017-05-15,Second Class,2,3,Shipped Early,AG-10270,Alejandro Grove,Consumer,United States,West Jordan,Utah,84084.0,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,56.0,2,0.0,10.0,83.0,60,28.0,17.86,Target Not Achieved,27.0,Over Forecast
CA-2017-114433,2017-05-13,2017-05-17,Standard Class,4,6,Shipped Early,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601.0,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,150.0,3,0.0,52.0,225.0,151,50.0,34.67,Target Not Achieved,75.0,Over Forecast
CA-2017-140165,2017-05-13,2017-05-15,First Class,2,1,Shipped Late,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.0,8,70.0,-332.0,597.0,418,49.75,-83.42,Target Not Achieved,199.0,Over Forecast
CA-2017-113768,2017-05-13,2017-05-19,Standard Class,6,6,Shipped On Time,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004.0,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.0,6,20.0,21.0,419.0,296,46.5,7.53,Target Not Achieved,140.0,Over Forecast
